sid,smiles,index
103905630,Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,1371
103905631,[O-][N+](=O)c1ccc(NC(=O)N2CCc3[nH]c4c(Cl)cc(Cl)cc4c3C2)cc1,1372
103905632,COc1cccc(F)c1C2=NCc3cnc(Nc4ccc(C(=O)O)c(OC)c4)nc3c5ccc(Cl)cc25,1373
103905633,CCCCOc1ccccc1CCc2cccc3nc(N)nc(N)c23,1374
103905634,CN(C)Cc1ccc2N3CCCC3C(=O)Nc2c1,1375
103905635,COc1cc2ncc3c(N)nc4c(C)c(N)ccc4c3c2cc1OC,1376
103905636,NC(=O)c1cccc2NC(=O)c3cc(Cl)nnc3Nc12,1377
103905637,Cn1ccc2c(nc(nc12)N(C(=O)N)c3c(F)cccc3F)c4ccccc4F,1378
103905638,NC(=O)CCN1CCN(CC1)C2Cc3cc(Cl)ccc3Sc4cc(F)ccc24,1379
103905639,CN(C)CC1=C(O)C2=NC(=CC(=O)N2C=C1)C,1380
103905640,Cc1c[nH]c(n1)c2cnc(NCCNc3ccc(cn3)C#N)nc2c4ccc(Cl)cc4Cl,1381
103905641,Cc1cc(O)ccc1N2c3cc(Cl)ccc3C(=O)c4c(N)nc(N)nc24,1382
103905642,CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Nc4ccc(C)c(c4)S(=O)(=O)N)n3,1383
103905643,CN(C)CCC1Cc2ccccc2C(=C)c3ccccc13,1384
103905644,CC(C)(C)OC(=O)n1cc(c2cncn2C3CCCCC3)c4ccccc14,1385
103905645,CN1C(=O)c2c(C)n[nH]c2c3ccccc13,1386
103905646,Clc1cccc(Nc2nc(nc(n2)n3cccn3)N4CCOCC4)c1,1387
103905647,Cc1c(N[C@@H]2CC[C@@H](N)CC2)nc3ccnn3c1Nc4ccc(F)c(Cl)c4,1388
103905648,CN1CCN(CC1)c2cc(Nc3cc(C)n[nH]3)nc(Sc4ccc(NC(=O)C5CC5)cc4)n2,1389
103905649,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,1390
103905650,C[C@@H](NC1=C(N(C(=O)C)c2ccncc2)C(=O)C1=O)C(C)(C)C,1391
103905651,Cc1nn(C)c2sc(C(=O)N)c(N)c12,1392
103905652,Nc1nnc2cncc(Cl)n12,1393
103905653,Nc1ncnc2c1c(I)nn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,1394
103905654,Cc1nnc(c2ccccc2)c(n1)C#N,1395
103905655,CCN1c2cc(N)ccc2c3ccc(N)cc3C1(O)c4ccccc4,1396
103905656,NS(=O)(=O)OC[C@@H]1C[C@H](C[C@@H]1O)n2ccc3c(N[C@H]4CCc5ccccc45)ncnc23,1397
103905657,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)n[nH]1,1398
103905658,CC(C)(C)c1oc(CSc2cnc(NC(=O)C3CCNCC3)s2)nc1,1399
103905660,CC(=O)C1=C(C)c2cnc(Nc3ccc(cn3)N4CCNCC4)nc2N(C5CCCC5)C1=O,1400
103905662,Cc1c(C)n(Cc2ccccc2)c3ccc(cc13)C(=O)Nc4nc[nH]n4,1401
103905663,Cc1ccc2C(=O)NC=Nc2c1,1402
103905664,CCOC(=O)c1nc2C(=O)Nc3cc(c(NC(=O)C)cc3n2c1C)[N+](=O)[O-],1403
103905665,COCc1nnn(c1C(=O)N\N=C(/C)\c2ccc(O)cc2O)c3nonc3N,1404
103905667,CN(C)c1cc2sncc2cc1NC(=O)C(=O)O,1405
103905668,NC(=O)c1ccc2nc(cn2c1)c3oc(cc3)[N+](=O)[O-],1406
103905669,CCn1c(nc2cncc(C(=O)N3CC[C@H](N)C3)c12)c4nonc4N,1407
103905670,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,1408
103905671,C(=C\c1ccc2nccn2n1)/c3ccccc3,1409
103905672,Cc1cc2C(=O)C(N)C3(CCCCC3)Oc2c(C#N)c1C,1410
103905673,ON(C=O)C(CS(=O)(=O)c1ccc(cc1)c2ccc(cc2)C(F)(F)F)c3ccc(O)cc3,1411
103905674,CCn1c(nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc12)c6nonc6N,1412
103905675,O=C1c2ccccc2c3n[nH]c4cccc1c34,1413
103905676,C[C@H]1CNCCCN1S(=O)(=O)c2cccc3cncc(C)c23,1414
103905677,Nc1nnc2sc3ccccc3n12,1415
103905678,CCOC(=O)c1c(NC(=O)C2C(C)(C)C2(C)C)sc3cnccc13,1416
103905679,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N4CCCC[C@H]4CCO,1417
103905680,Cn1cc(c2cc3nc(Br)cnc3[nH]2)c4cc(ccc14)C#N,1418
103905681,Clc1cc2nn[nH]c2cc1Cl,1419
103905682,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,1420
103905683,CCCCCCCCCCCCOc1ccc(NC(=N)N)cc1NC(=N)N,1421
103905684,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,1422
103905685,Brc1ccc2cnc(Nc3ccncn3)cc2c1,1423
