Cmpd_ID,PUBCHEM_SID,Canonical_Smiles,External_Cmpd_ID,External_Source,Cluster,ClusterSize,Cluster_MCSS,Molecular_Weight,ALogP,Num_H_Acceptors,Num_H_Donors,tPSA,Promiscuity_1uM,CDK7,CDK8,CDK9,CHEK1,CLK2,CSF1R,CSNK1A1,DAPK3,DYRK1A,DYRK1B,FGFR1,FLT1,FLT3,FYN,GPRK5,GSK3A,GSK3B,IGF1R,IKBKE,JAK2,JAK3,KDR,LCK,LIMK1,LRRK2,LTK,MAP2K1,MAP2K2,MAP4K2,MAP4K4,MAPK14,MAPK8,MAPK9,MST1R,NEK2,NTRK1,NTRK2,NTRK3,PAK4,PDGFRA,PDGFRB,PIM1,PRKAA1,PRKACA,PRKCN,PRKCQ,PRKX,PTK2,RET,ROCK1,RPS6KA3,STK12,STK6,TAO1,TBK1,TYRO3,CLK4,MET,CDC2L6,ITK,PLK1,PLK4,PIM3,AKT1,AKT2,AKT3,INSR,PLK3,EGFR,ERBB2,FGFR3,KIT,PIM2,PTK6,TYK2,HCK,MAP3K10,ROCK2,SGK,CAMKK2,MAPK10,MARK3,MARK4,MELK,ROS1,SIK2,STK3,BLK,CAMK1,CAMK2D,CAMK2G,CDC42BPA,CDC7,CDK2,CHEK2,CSNK1G1,CSNK1G2,CSNK1G3,HIPK2,IRAK1,IRAK4,MAPK1,MINK,MKNK2,NEK4,PDPK1,PHKG2,PKN2,PRKCD,PRKCG,PRKD2,RPS6KA5,RPS6KB1,SRC,STK17A,STK22B,STK22D,CDC2,CSNK2A1,DYRK3,HIPK4,KIAA1811,MAPKAPK2,PAK1,PRKCI,FRK,MAP4K5,TOPK,FER,SLK,CAMK2B,CSNK1D,DCAMKL1,DYRK4,EPHA2,ERBB4,MAPK12,MAPK13,MAPKAPK3,SRPK1,ZAK,MAPKAPK5,MATK,PRKG1,PRKG2,SRMS,AXL,CHUK,FES,FLT4,LYN,MARK2,PRKCZ,PTK2B,SYK,IKBKB,EEF2K,WEE1,BRAF,BMX,RPS6KA4,STK33,PASK,NLK,ALK,BTK,CAMK1D,CAMK2A,CDK5,ABL1,ACK1,ACVR1
1444,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,277.27744,1.859,3,2,67,0.47,,,,< 5.1,6.5,6.6,6.5,7.5,8,,5.6,6.8,7.1,6.1,,8,7.6,< 5.7,,< 5.8,6.2,6.1,6,,,,,,6.7,7.5,,< 5.5,< 5.4,,< 5.0,< 5.6,< 5.3,6.2,< 5.3,,,7,6,6.7,7.7,,< 5.8,,6.7,7.2,6.9,6.3,< 5.8,5.2,,< 5.7,8.5,5.9,,5.9,6.1,< 5.4,7,5.3,5.4,< 5.0,< 5.3,5.9,< 5.7,< 5.8,< 5.7,6,5.9,,< 5.7,,,7.7,6.4,,,6.2,,6.6,< 5.7,,6.4,< 5.8,< 5.3,5.5,< 5.2,6.4,8.9,6.9,< 5.8,6.6,6.4,7,7.9,6.5,6.7,6.9,,6.6,6.4,< 5.4,< 5.3,7.1,6.9,6.8,7.6,< 5.7,5.7,< 5.7,7.3,< 5.8,< 5.8,6.6,6.4,,6.7,5.4,< 5.1,< 5.0,< 5.3,6.2,5.8,5.2,< 5.8,7,< 5.1,6.9,< 5.0,7.4,< 5.5,< 5.4,5.4,< 5.1,< 5.0,5.3,6,< 5.8,< 5.7,< 5.7,< 5.8,< 5.8,,,6.9,6.8,6,6.2,6.2,,6.2,,,,,,,,,,< 5.9,< 5.9,,,6.3,< 6.2,,
1445,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,309.36565,2.197,4,3,82.17,0.27,,,,< 5.1,6.8,5.9,5.5,7.6,7.2,,< 5.3,< 6.4,< 5.6,< 6.1,,6.8,6.2,< 5.7,,6,< 5.8,< 5.1,< 5.6,,,,,,6.5,7.5,,< 5.5,< 5.4,,5.2,< 5.6,< 5.3,< 5.9,< 5.3,,,6.3,6.4,6.8,7.1,,6.1,,5.9,6.4,6.2,< 5.2,< 5.8,< 5.0,,< 5.7,7.7,< 5.5,,< 5.8,< 5.1,5.5,6.2,5.6,5.2,5.7,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,< 5.6,< 5.7,,,6.9,5,,,6.8,,6.4,,,< 5.1,< 5.8,< 5.3,5.2,5.6,6,8.8,5.3,< 5.8,5.5,5.6,5.8,6.6,5.9,< 5.0,8.1,7,6.3,5.3,6.3,< 5.3,6.6,6.1,6,7.1,< 5.7,5.8,< 5.7,6.4,< 5.8,6.7,< 5.1,5.8,6.2,5.7,< 5.0,< 5.1,< 5.0,< 5.3,< 5.6,5.9,< 5.0,< 5.8,5.2,< 5.1,6.1,< 5.0,< 5.1,< 5.5,< 5.4,6.5,6.1,< 5.0,5.1,5.6,< 5.8,< 5.7,5.9,< 5.8,< 5.8,,,,,,,,,,,,,,,,,,,< 5.9,< 5.9,,,< 5.0,< 6.2,,
1446,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,401.34196,4.042,5,3,91.4,0.39,,,,5.2,8.1,5.9,5.7,6.5,8.2,,< 5.3,< 6.4,< 5.6,6.3,,7.2,7.2,< 5.7,,5.8,6.2,< 5.1,6,,,,,,6.7,8,,< 5.5,< 5.4,,5.6,< 5.6,5.9,6.8,5.9,,,6.4,6.7,7.4,5.8,,6.7,,< 5.9,6.8,6.3,6.4,7.2,6,,< 5.7,,< 5.5,,< 5.8,< 5.1,5.7,6.1,6.2,6,6.3,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,< 5.9,6,< 5.6,< 5.7,,,7.2,< 5.0,,,7.1,,6.4,,,6.1,6.1,< 5.3,5.5,5.5,6.9,9.1,6.5,< 5.8,5.5,< 5.1,5.5,7.4,6,< 5.0,,7.5,5.9,5.8,< 5.4,< 5.3,7.2,6.7,6.5,5.8,< 5.7,6.7,< 5.7,6.5,6.1,7.1,6,5.3,6.2,6.2,5.1,< 5.1,5.3,< 5.3,6.1,6.2,5.2,5.8,6.1,5.3,6.1,5.4,5.3,< 5.5,< 5.4,7,6.2,< 5.0,6,5.9,< 5.8,< 5.7,6.7,6.4,< 5.8,,,,,,,,,,,,,,,,,,,< 5.9,< 5.9,,,5.4,< 6.2,,
1447,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,346.38251,2.343,4,2,79.9,0.59,6.8,8.3,7.1,7.1,8.2,< 5.6,6.8,8.2,8,,< 5.5,5.8,6.4,< 6.1,,7.7,7.7,< 5.7,6.1,5.9,6.2,6.1,< 5.4,,,< 5.5,,,6.5,7.1,,< 5.5,6,,5.4,< 5.6,< 5.3,6.5,6.4,< 5.6,,7.1,6.8,7.3,7,,7.4,,6.6,6.8,6.3,6.2,,< 5.1,7.8,< 5.6,,< 5.5,,5.8,7.1,6.2,5.5,5.7,6.6,5.7,< 5.3,6,5.8,6.3,< 5.7,< 5.9,6.7,,< 5.7,,,7.5,6.2,,,7.3,,7.7,6.6,,6.2,< 5.8,< 5.6,6.4,6.8,6.2,9.2,6.8,6.6,7.6,7.5,7.7,8,7,6.7,7.7,7.6,7.3,5.7,6.5,5.9,7.3,6.3,6.4,6.7,,6.7,< 5.7,8,6.3,7.6,6.6,7.5,7.5,7,5.7,5.1,< 5.0,6,5.8,6.3,5.3,7.8,6.2,6.1,6.9,5.3,6.3,< 5.5,< 5.4,6.4,6.4,< 5.0,5.7,5.3,< 5.8,< 5.7,7.7,6.5,< 5.8,,,5.8,6.4,< 5.8,,5.7,,< 5.8,,,,,,,,,,< 5.5,< 5.4,,6.1,6.8,< 6.2,< 5.4,
1448,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,372.30074,4.655,4,2,79.37,0.37,< 5.6,,6.3,6.1,6.4,5.7,5.4,8.4,7.3,,5.6,< 6.4,< 5.6,< 6.1,,7.7,7.4,< 5.7,,6.6,6.4,5.7,< 5.6,,,,,,6.1,6.8,,< 5.5,< 5.4,,5.4,< 5.6,< 5.3,< 5.9,< 5.3,,,6.6,6.6,6,6.5,,6.9,,6.5,6.2,7.1,5.9,,< 5.0,,< 5.7,7.4,< 5.5,,6.1,5.8,6.8,6.6,5.3,< 5.1,5.8,< 5.3,6.8,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,< 5.6,< 5.7,,,7,5.2,,,6.6,,6.5,< 5.7,,5.6,< 5.8,< 5.3,5.4,5.6,6.1,9.1,5.6,6.4,6.1,6,6,6.6,5.1,< 5.0,7.3,5.9,6.2,5.5,6.6,< 5.3,7.2,5.7,6.2,7.5,,6.3,< 5.7,6.6,6.1,6.7,5.2,5.9,5.9,5.8,5.2,< 5.1,< 5.0,5.7,< 5.6,6,5.3,,5.9,5.1,5.8,< 5.0,6.1,< 5.5,< 5.4,6.3,6.2,< 5.0,< 5.1,< 5.1,< 5.8,< 5.7,5.8,6,< 5.8,,,,6.1,,6.3,6.4,,< 5.8,,,,,,,,,,< 5.9,< 5.9,,,< 5.0,< 6.2,,
1449,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,325.36505,0.386,5,2,82.61,0.65,,,,6.1,8,6.8,6.7,8.1,8.6,,5.9,6.4,5.9,6.2,,7.7,7.7,< 5.7,,7.2,7.6,6.4,5.8,,,,,,7.4,8.3,,6.2,6.7,,5.4,< 5.6,< 5.3,6.7,6.1,,,7.6,6.9,6.4,7.5,,6.5,,7.1,7,7,6,,5.6,,< 5.7,,5.9,,6.8,6.5,7.1,7.4,5.8,< 5.1,5.7,< 5.3,5.6,< 5.7,< 5.8,< 5.7,6.1,6.4,< 5.6,6.6,,,7.5,6.1,,,6.7,,7.1,< 5.7,,6.6,< 5.8,< 5.7,6.7,6.7,6.6,,7.5,6.4,6.9,7,7,7.7,7.9,7,7,7.7,7.3,6.8,6.1,6.6,7.6,6.4,6.7,7.2,,6,< 5.7,7.4,6.6,7.1,7.4,7.3,8,6.9,6,5.1,< 5.0,5.8,< 5.6,7.1,< 5.0,,6.8,6.6,7.2,5.4,8.1,< 5.5,< 5.4,6.8,6.7,< 5.0,5.7,5.9,< 5.8,5.7,7,7.3,< 5.8,,,,6.4,,6.6,5.8,,< 5.8,,,,,,,,,,< 5.5,6.3,,,7.2,< 6.2,,
1450,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,375.42373,2.141,5,3,91.4,0.54,6.1,8.1,6.6,< 5.1,8,< 5.6,6.6,7.9,,,6.1,6.5,< 5.9,< 6.1,,7.9,8,< 5.7,,,7,6.3,< 5.6,,,,,,6.6,7.4,,6.2,6.6,,5.4,5.7,< 5.3,6.6,6.6,,,7.8,6.8,6.7,6,,6.3,,7.7,7,6.1,6.2,,5.6,,< 5.7,,< 5.5,,,5.3,7.1,7.7,5.8,< 5.1,6.2,< 5.3,,5.8,,< 5.7,6.1,6.6,,< 5.7,,,7.7,5.7,,,6.7,,7.2,,,< 5.7,< 5.8,< 5.7,6.8,7.1,6,9.2,6.6,< 5.8,6.5,6.8,7.3,8.1,,6.7,6,7.3,7.9,5.7,5.6,6,6.5,6,6.1,6.1,,5.9,< 5.7,6.9,6.4,< 5.8,6.3,8,6.7,6.9,6.1,< 5.1,< 5.0,< 5.3,6.4,5.6,5.4,6,5.9,6.9,6.9,5,8.4,5.7,< 5.4,6.3,6,< 5.0,6.6,5.3,< 5.8,< 5.7,6.9,6.3,< 5.8,,,< 5.7,6.6,< 5.8,,< 5.1,,< 5.8,,,,,,,,,,,< 5.9,,,6.3,< 6.2,,
1451,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,380.39874,4.095,4,2,79.37,0.43,5.6,6.7,< 5.8,6.2,6.2,5.6,5.4,8.3,6.5,,5.6,< 6.4,< 5.7,< 6.1,,7.6,7.5,< 5.7,,,6.4,5.8,< 5.6,,,,,,6,6.6,,< 5.5,< 5.4,,6.9,< 5.6,< 5.3,6.4,6.2,,,6.5,6.9,7.1,5.9,,7.5,,6.3,6.5,< 5.9,6,,5.2,,< 5.7,6.9,< 5.5,,6.5,7.6,6.7,5.6,6.9,5.5,< 5.0,< 5.3,6.4,6.1,< 5.8,< 5.7,< 5.9,6.7,,< 5.7,,,7,6,,,6.1,,7.1,6.2,,< 5.5,< 5.8,< 5.4,< 5.3,5.3,6.5,9.6,< 5.5,7.4,6.3,6.3,6.6,7.1,5.7,< 5.1,7.4,7.4,5.4,6.1,6.3,< 5.3,7.6,6.6,7.2,5.9,,6.9,< 5.7,6.7,< 5.8,6.9,5.1,7.4,6.8,7,5.3,< 5.1,< 5.0,5.6,6,< 5.6,6.1,< 5.8,6.3,5.2,6.2,< 5.0,5.9,< 5.5,< 5.4,5.5,5.3,< 5.0,5.1,< 5.1,< 5.8,6.5,6.3,< 5.8,< 5.8,,,< 5.7,6.3,5.9,,5.7,,5.8,,,,,,,,,,< 5.9,< 5.9,,,< 5.2,< 6.2,,
1452,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,347.36727,2.212,4,2,76.24,0.39,6.7,7.1,6.2,< 5.1,7.9,5.9,6,7.4,8.2,,< 5.3,< 6.4,< 5.9,< 6.1,,7.8,7.2,< 5.7,,6.6,6.9,5.8,< 5.6,,,,,,6,7.1,,5.9,6.2,,5.4,< 5.6,< 5.3,< 5.9,5.6,,,6.9,6.1,5.7,6.6,,< 6.1,,6.6,< 6.8,7.2,5.5,,< 5.0,,< 5.7,< 8.6,< 5.5,< 4.0,< 5.8,5.5,7,6.8,< 5.1,< 5.1,5.2,< 5.3,< 5.1,6.4,< 5.8,< 5.7,< 5.9,5.9,< 5.6,< 5.7,,,7.1,< 5.0,,,6.4,,7,< 5.7,,5.7,< 5.8,< 5.6,6.2,6.6,6,9.7,6.4,< 5.8,6.3,6.3,6.6,7.2,6.2,6.2,7,6.5,7.2,5.5,6.4,< 5.3,7,6.3,6.5,6,,5.2,< 5.7,7.7,< 5.8,6.3,6.3,6.8,6.9,6.3,5.3,< 5.1,< 5.0,< 5.3,< 5.6,5.8,< 5.0,< 5.8,6,6.4,6.5,< 5.0,6,< 5.5,< 5.4,6.4,6.8,< 5.0,6,< 5.1,< 5.8,5.7,6.4,< 5.8,< 5.8,,,< 5.7,,,,5.7,,< 5.8,,,,,,,,,,< 5.9,< 5.9,,,5.8,< 6.2,,
1453,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,355.31328,3.187,2,2,57.78,0.35,< 5.6,,6.2,< 5.1,,< 5.6,5.9,7.7,8.6,,< 5.3,< 6.4,< 5.6,< 6.1,,7.8,7.5,< 5.7,,< 5.8,5.9,5.2,< 5.6,,,,,,6.5,7.5,,< 5.5,< 5.4,,6.6,< 5.6,< 5.3,< 5.9,< 5.3,,,6.5,< 5.8,6.6,6.4,,6.3,,6.2,6.4,6.5,5.6,< 5.8,5.5,,< 5.7,,< 5.5,,< 5.8,< 5.1,6.8,6.1,< 5.1,< 5.1,< 5.0,< 5.3,5.1,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,< 5.6,< 5.7,,,7,5.4,,,6.3,,6.8,,,5.7,< 5.8,< 5.3,< 5.2,6.2,5.5,9.1,6.5,< 5.8,6.9,7,7.1,7.6,7.3,5.4,6.7,7.2,7,5.9,< 5.4,5.7,6.8,5.4,5.2,6.2,< 5.7,6.2,< 5.7,7.3,< 5.8,7.2,5.9,6.9,7.2,7,< 5.0,< 5.1,< 5.0,< 5.3,< 5.6,5.8,< 5.0,< 5.8,6.2,5.1,6.5,< 5.0,6.4,< 5.5,< 5.4,5.9,6.4,< 5.0,6,5.3,< 5.8,< 5.7,< 5.7,< 5.8,< 5.8,,,,,,,,,,,,,,,,,,,< 5.9,< 5.9,,,6.2,< 6.2,,
1454,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,297.31189,0.232,5,2,82.61,0.14,,,,< 5.1,7.2,< 5.6,5.6,6.6,7.3,,< 5.3,< 6.4,< 5.6,< 6.1,,7,7,< 5.7,,< 5.8,5.8,< 5.1,< 5.6,,,,,,6.8,6.6,,< 5.5,< 5.4,,< 5.0,< 5.6,< 5.3,< 5.9,< 5.3,,,6,5.9,5.6,,,,< 5.8,< 5.9,6,< 5.1,< 5.2,< 5.8,< 5.0,,< 5.7,8.1,< 5.5,,< 5.8,,< 5.4,5.9,< 5.1,< 5.1,< 5.0,< 5.3,,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,,< 5.7,,,6.3,< 5.0,,,< 5.2,,< 5.8,< 5.7,,5.2,< 5.8,< 5.3,5.2,< 5.2,6.2,8.1,6.1,< 5.8,5.9,5.9,5.9,6.5,5.6,5.2,6.1,6.3,< 5.0,< 5.2,< 5.4,< 5.3,5.9,5.2,5.4,5.5,< 5.7,5.5,< 5.7,6.6,5.9,6.3,5.7,5.5,,5.2,< 5.0,< 5.1,< 5.0,< 5.3,< 5.6,5.6,,< 5.8,5.7,< 5.1,6.1,< 5.0,5.8,< 5.5,< 5.4,5.7,5.5,< 5.0,< 5.1,< 5.1,< 5.8,< 5.7,6,< 5.8,< 5.8,< 5.7,,,< 5.2,< 5.8,5.2,< 5.1,< 5.8,< 5.8,,< 5.4,,,,,,,,< 5.9,< 5.9,,,5.8,< 6.2,,
1455,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,319.31741,1.673,5,4,102.4,0.84,7.3,< 8.9,8,,8.7,,8,< 8.8,,,,,9,,,8.1,8.1,,,7.4,8.2,,,,,,,,8.5,< 8.8,,,,,,,,,7.5,,,7.6,,7.9,8.2,,8.7,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,9.1,,,8.3,,,7.2,,,10,7.7,,,,,8.7,,,,,,,,,< 8.8,,,,,,,8.5,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 5.8,,,,,,,,,,,,,,7.9,,,
1456,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,333.34399,1.899,5,3,91.4,0.97,7.6,,7.2,,8.8,,7.5,8.7,,,,,8.2,,,8.6,7.8,,,6.5,7.4,,,,,,,,7,7.1,,,,,,,,,7.1,,,7.5,,8,7.1,,8.1,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,6.7,,,8.4,,,9.9,7,,,,,8.8,,,,7.2,,,,,7.9,,,,,,,8.2,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 5.8,,,,,,,,,,,,,,7.3,,,
1457,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,784.7198,5.143,11,6,196.48,0.25,,,,< 5.1,6.6,< 5.6,5.8,5.9,7.6,,< 5.3,< 6.4,< 5.6,< 6.1,,7.7,7.9,< 5.7,,,,5.3,< 5.6,,,,,,7.2,7.2,,< 5.5,< 5.4,,< 5.0,< 5.6,< 5.3,6.4,5.8,,,6.4,< 5.8,< 5.1,< 5.0,,< 5.8,,6.2,< 5.0,8.1,< 5.2,,< 5.0,,< 5.7,8,< 5.5,,,< 5.1,6,6,< 5.1,< 5.1,< 5.0,< 5.3,,< 5.7,,< 5.7,< 5.9,6.7,,< 5.7,,,5.5,< 5.0,,,6.2,,< 5.8,,,5.7,< 5.8,< 5.3,< 5.2,< 5.2,5.7,7.7,7.8,< 5.8,7.1,6.6,8,6,,< 5.0,5.4,6.3,6.6,5.4,< 5.4,< 5.3,6.4,6.9,7.2,< 5.0,,7,< 5.7,5.7,< 5.8,< 5.8,5.3,6.6,7,6,< 5.0,< 5.1,< 5.0,< 6.3,< 5.6,,< 5.0,< 5.8,5.3,< 5.1,5.9,< 5.0,6.8,6.2,< 5.4,< 5.2,< 5.1,< 5.0,5.6,5.9,< 5.8,< 5.7,< 5.7,< 5.8,< 5.8,,,< 5.7,6.3,< 5.8,,6.1,,< 5.8,,,,,,,,,,,< 5.9,,,5.9,< 6.2,,
1458,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,308.3776,2.51,4,3,69.81,0.19,,,,< 5.1,7.5,< 5.6,5.5,8,7.6,,< 5.3,< 6.4,< 5.6,< 6.1,,6.9,7,< 5.7,,< 5.8,< 5.8,5.2,< 5.6,,,,,,6.6,6.7,,< 5.5,< 5.4,,< 5.0,< 5.6,< 5.3,< 5.9,< 5.3,,,6.5,< 5.8,5.6,6.5,,< 5.8,,< 5.9,6.4,5.9,5.6,< 5.8,< 5.0,,< 5.7,8.1,< 5.5,,< 5.8,< 5.1,5.8,6.4,< 5.1,< 5.1,< 5.0,< 5.3,< 5.1,< 5.7,< 5.8,< 5.7,< 5.9,< 5.8,< 5.6,< 5.7,,,6.6,< 5.0,,,6,,6.1,< 5.7,,5.4,< 5.8,< 5.3,< 5.2,< 5.2,< 5.0,8.1,5.8,< 5.8,5.7,5.9,5.8,6.6,5.8,5,5.6,,6.5,< 5.2,< 5.4,< 5.3,6,< 5.1,< 5.1,6.6,< 5.7,< 5.2,< 5.7,6.9,< 5.8,6.3,5.5,6.8,,6.1,< 5.0,< 5.1,< 5.0,< 5.3,< 5.6,5.9,< 5.0,< 5.9,< 5.0,< 5.1,6.3,< 5.0,5.3,< 5.5,< 5.4,6.3,5.9,< 5.0,< 5.1,< 5.1,< 5.8,< 5.7,< 5.7,< 5.8,< 5.8,,,,,< 5.8,,< 5.1,,< 5.8,,,,,,,,,,< 5.9,< 5.9,,,5.3,< 6.2,,
1459,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,352.77441,2.281,4,2,79.9,0.81,6.3,7.8,6.6,,8.5,,7.1,6.9,9,,,,7.4,,,,8.4,,,,6.5,,,,,,,,8.4,7.9,,,,,,,,,< 5.3,,,7.1,,6.3,8.1,,7,,,< 7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,8.4,,,6.8,,,< 5.5,,,9,7.1,,,,,8,,5.9,,7.8,,,,,8.7,,,,,,,8.3,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,< 5.8,,,,,,,,,,,,,,7.7,,,
1460,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,323.39223,2.528,4,3,82.17,0.82,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,8.1,,,,,,,,,,,,6.2,,7.9,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,9,5.9,,,,,6.9,,< 5.0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,297.31189,0.232,5,2,82.61,0.4,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,7.3,,,,,,,,,,,,5.4,,< 5.1,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,7.8,< 5.1,,,,,6.1,,< 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,371.43504,2.746,4,2,73.38,0.3,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,6.3,,,,,,,,,,,,< 5.0,,< 5.1,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,< 5.1,,,,,,,,,,,,,,,7,< 5.1,,,,,5.7,,< 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,311.33848,-2.30E-02,5,3,93.61,0.5,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,,,7.7,,,,,,,,,,,,5.6,,5.4,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,7.7,< 5.1,,,,,6.5,,< 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,332.31287,2.303,5,2,88.6,0.8,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,7.4,,,,,,,,,,,,6.5,,5.3,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,8.5,6.3,,,,,8,,< 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,373.45092,3.323,4,3,82.17,0.6,,,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,,7.8,,,,,,,,,,,,6.1,,5.5,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,8.3,< 5.1,,,,,< 5.5,,< 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,360.40909,3.847,4,2,79.37,0.8,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,6.5,,,,,,,,,,,,7,,6.2,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,9.4,< 5.1,,,,,6.7,,< 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,332.35593,2.867,4,2,79.37,0.5,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,6.6,,,,,,,,,,,,6.4,,< 5.1,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,< 5.1,,,,,,,,,,,,,,,8,5.2,,,,,< 5.5,,< 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,,,,,19,73,O=C(CCc1c[nH]c2ccccc12)Nc3cncc(C=Cc4ccncc4)c3,384.47356,3.144,3,3,69.81,0.7,,,,,,,,,,,,,,,,,6.3,,,,,,,,,,,,,7.9,,,,,,,,,,,,6.5,,6.3,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,8.8,5.8,,,,,5.5,,< 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
